,probe_id
339218,cg25785630
339219,cg03084824
339220,cg08044294
339221,cg02004370
339222,cg13768137
339223,cg04109349
339224,cg20184247
339225,cg19462352
339226,cg14114377
339227,cg01684586
339228,cg11668561
339229,cg23198568
339230,cg20698942
339231,cg13167340
339232,cg15815827
339233,cg07555397
339234,cg00959249
339235,cg23236408
339236,cg14603406
339237,cg24192786
339238,cg00940140
339239,cg19042435
339240,cg13089947
339241,cg06311103
339242,cg16470529
339243,cg16179969
339244,cg14607533
339245,cg01305830
339246,cg24964110
339247,cg01072057
339248,cg15334916
339249,cg04095045
339250,cg27237477
339251,cg04780629
339252,cg03669358
339253,cg22264946
339254,cg09163442
339255,cg17684765
339256,cg09745430
339257,cg04238038
339258,cg16163382
339259,cg19221489
339260,cg14680989
339261,cg05602360
339262,cg10939579
339263,cg03815917
339264,cg06771664
339265,cg06974458
339266,cg26090469
339267,cg11511443
339268,cg17778101
339269,cg12171567
339270,cg15331834
339271,cg25945449
339272,cg26900934
339273,cg02240252
339274,cg18283342
339275,cg22179256
339276,cg00827380
339277,cg06294319
339278,cg03027739
339279,cg00946598
339280,cg10971790
339281,cg02250353
339282,cg02137215
339283,cg11728325
339284,cg02363526
339285,cg05991314
339286,cg06798008
339287,cg26814100
339288,cg25412384
339289,cg22473097
339290,cg23150219
339291,cg19159842
339292,cg22680139
339293,cg00025405
339294,cg09847882
339295,cg01228355
339296,cg23734815
339297,cg26315918
339298,ch.17.1945262F
339299,cg12891160
339300,cg17843722
339301,cg02595263
339302,cg04744156
339303,cg11471582
339304,cg09614810
339305,cg09959428
339306,cg04655804
339307,cg02152578
339308,ch.14.1202311F
339309,cg01333706
339310,cg23538707
339311,cg01555253
339312,cg13996392
339313,cg18250838
339314,cg25231425
339315,cg24801535
339316,cg05500074
339317,cg01213022
339318,cg25057705
339319,cg15563963
339320,cg03209384
339321,cg01567509
339322,cg20228385
339323,cg23642827
339324,cg05996835
339325,cg17873414
339326,cg03691822
339327,cg07480373
339328,cg24839145
339329,cg03870411
339330,cg06749316
339331,cg02534850
339332,cg12810264
339333,cg08041350
339334,cg20435474
339335,cg17998333
339336,cg23250973
339337,cg05728071
339338,cg23856536
339339,cg12044862
339340,cg05264501
339341,cg18231848
339342,cg21776286
339343,cg26471790
339344,cg22876250
339345,cg25428846
339346,cg23948703
339347,cg18260397
339348,cg08231096
339349,cg16054651
339350,cg01802397
339351,cg15336997
339352,cg24536818
339353,cg07570421
339354,cg14504497
339355,cg05448271
339356,cg05455370
339357,cg12990639
339358,cg05323709
339359,cg20800086
339360,cg15130532
339361,cg05829782
339362,cg03872655
339363,cg14561530
339364,cg11240722
339365,cg11150383
339366,cg20915212
339367,cg12743398
339368,cg01226748
339369,cg05450457
339370,cg00611495
339371,cg08354351
339372,cg27018309
339373,cg21995710
339374,cg26842588
339375,cg18024487
339376,cg23718283
339377,cg08733172
339378,cg14871365
339379,cg26260408
339380,cg23223756
339381,cg04994708
339382,cg22386358
339383,cg00682734
339384,cg01333205
339385,cg12785090
339386,cg10218777
339387,cg05236941
339388,cg22495460
339389,cg02768197
339390,cg20739013
339391,cg02476566
339392,cg17589449
339393,cg23754320
339394,cg14123153
339395,cg20524636
339396,cg12601933
339397,cg08797625
339398,cg06085544
339399,cg09787381
339400,cg27300619
339401,cg23721712
339402,cg01622415
339403,cg16676292
339404,cg20651995
339405,cg00746083
339406,cg07526069
339407,cg12386015
339408,cg11324538
339409,cg06052090
339410,cg02087923
339411,cg12858514
339412,cg01538522
339413,cg01409498
339414,cg17232254
339415,cg20100151
339416,cg21630370
339417,cg14571706
339418,cg14742690
339419,cg15572787
339420,cg09704152
339421,cg22802113
339422,cg06271237
339423,cg21935402
339424,cg14952247
339425,cg22836370
339426,cg16537483
339427,cg17881542
339428,cg00462411
339429,cg23698108
339430,cg04384914
339431,cg04428320
339432,cg18133076
339433,cg10235817
339434,cg00747849
339435,cg08843971
339436,cg01561157
339437,cg06135285
339438,cg27525636
339439,cg03012028
339440,cg10805819
339441,cg09636313
339442,cg13385644
339443,cg20786418
339444,cg14877637
339445,cg17091456
339446,cg21570866
339447,cg16503933
339448,cg09476067
339449,cg02027429
339450,cg10317628
339451,cg27231335
339452,cg23296922
339453,cg24030864
339454,cg09415366
339455,cg00589520
339456,cg04665647
339457,cg14692552
339458,cg07125666
339459,cg06842886
339460,cg00587613
339461,cg12557867
339462,cg07536926
339463,cg26215406
339464,cg19512961
339465,cg12672865
339466,cg04233686
339467,cg17633431
339468,cg18587499
339469,cg10485633
339470,cg08122495
339471,cg17017670
339472,cg07892295
339473,cg14989977
339474,cg00643651
339475,cg06556435
339476,cg24933651
339477,cg12381873
339478,cg12217383
339479,cg18713028
339480,cg09458595
339481,cg08904369
339482,cg17679455
339483,cg21754609
339484,cg02352369
339485,cg01599957
339486,cg12251779
339487,cg08247587
339488,cg09108532
339489,cg19682395
339490,cg14270434
339491,cg19875535
339492,cg14371123
339493,cg03819011
339494,cg24788053
339495,cg17651821
339496,cg25135322
339497,cg25660961
339498,cg08410028
339499,cg03960595
339500,cg10065739
339501,cg22870661
339502,cg26666365
339503,ch.9.2503392R
339504,cg15645220
339505,cg00547480
339506,cg18145810
339507,cg20607169
339508,cg01323263
339509,cg08249780
339510,cg14622659
339511,cg26207102
339512,cg24015175
339513,cg00028929
339514,cg20210376
339515,cg27258696
339516,cg26122710
339517,cg20605061
339518,cg19942459
339519,cg08278648
339520,cg06022107
339521,cg06650105
339522,cg22571135
339523,cg18132690
339524,cg17253517
339525,cg18568859
339526,cg17840469
339527,cg10837404
339528,cg18069268
339529,cg01870580
339530,cg16086925
339531,cg18394557
339532,cg09192572
339533,cg15836317
339534,cg05624445
339535,cg23261237
339536,cg25137314
339537,cg20141824
339538,cg11881599
339539,cg09858674
339540,cg20821992
339541,cg15833286
339542,cg18996141
339543,cg06620254
339544,cg25414924
339545,cg03749777
339546,cg10725768
339547,cg20925425
339548,cg09942210
339549,cg24700388
339550,cg04561327
339551,cg14795109
339552,cg17525102
339553,cg07722220
339554,cg19516733
339555,cg18088844
339556,cg16358920
339557,cg06755071
339558,cg10780112
339559,cg07598324
339560,cg20884780
339561,cg05841263
339562,cg26689765
339563,cg12291408
339564,cg21884122
339565,cg06915470
339566,cg19430305
339567,cg12166806
339568,cg19050351
339569,cg14897188
339570,cg26104591
339571,cg24101337
339572,cg03001048
339573,cg05768403
339574,cg07364841
339575,cg08671330
339576,cg11134155
339577,cg15654136
339578,cg20967441
339579,cg06798749
339580,cg12664633
339581,cg15006681
339582,cg10792238
339583,cg14864603
339584,cg04143750
339585,cg10427430
339586,cg03328299
339587,cg02138124
339588,cg12581598
339589,cg25404233
339590,cg13307718
339591,cg11484872
339592,cg14419046
339593,cg24440941
339594,cg18794809
339595,cg12174077
339596,cg12840933
339597,cg16937168
339598,cg04023831
339599,cg18814174
339600,cg14037728
339601,cg07395094
339602,cg18992875
339603,cg24464502
339604,cg11454836
339605,cg20623943
339606,cg05046589
339607,cg13444670
339608,cg00819844
339609,cg24693635
339610,cg27239921
339611,cg02619834
339612,cg10205430
339613,cg15352367
339614,cg11734841
339615,cg24491907
339616,cg07770652
339617,cg12668403
339618,ch.12.2933188F
339619,cg17080987
339620,cg15602329
339621,cg23854567
339622,cg23228491
339623,cg15460330
339624,cg22900075
339625,cg16524791
339626,cg16848490
339627,cg26158023
339628,cg25940447
339629,cg14508633
339630,cg19502841
339631,cg04628802
339632,cg02705909
339633,cg07849000
339634,cg04756491
339635,cg05842113
339636,cg18802720
339637,cg02152128
339638,cg21254171
339639,cg14320320
339640,cg11629921
339641,cg08827307
339642,cg20957316
339643,cg08564522
339644,cg05359518
339645,cg24699266
339646,cg11369148
339647,cg13711063
339648,cg12981272
339649,cg04547393
339650,cg27604620
339651,cg07177300
339652,cg20439656
339653,cg11849302
339654,cg09242181
339655,cg02629205
339656,cg21368143
339657,cg00658151
339658,cg16627854
339659,cg07899997
339660,cg22647670
339661,cg00369058
339662,cg18870712
339663,cg23217005
339664,cg05529874
339665,cg02757172
339666,cg05563347
339667,cg09255514
339668,cg14241662
339669,cg04702527
339670,cg23610575
339671,cg26855812
339672,cg00931558
339673,cg27018124
339674,cg15177359
339675,cg18887680
339676,cg01091448
339677,cg07480567
339678,cg08515284
339679,cg15073914
339680,cg26753302
339681,cg10968944
339682,cg18892808
339683,cg06503716
339684,cg19023847
339685,cg21222007
339686,cg08822227
339687,cg00963998
339688,cg24656529
339689,cg13120814
339690,cg14835981
339691,cg12468315
339692,cg19437626
339693,cg20950529
339694,cg00891191
339695,cg25793597
339696,cg08106730
339697,cg01245595
339698,cg13490979
339699,cg25122125
339700,cg22272492
339701,cg11983385
339702,cg11736112
339703,cg02713266
339704,cg00912625
339705,cg02809707
339706,cg06455206
339707,cg22678044
339708,cg25663304
339709,cg08859309
339710,cg00316508
339711,cg14094460
339712,cg05987251
339713,cg10415442
339714,cg17206604
339715,cg06723512
339716,cg08463701
339717,cg05613803
339718,cg12975390
339719,cg27641961
339720,ch.4.73355811R
339721,cg03722901
339722,cg15140722
339723,cg07997104
339724,cg16345171
339725,cg10715426
339726,cg16182707
339727,cg24911146
339728,cg09501372
339729,cg06258834
339730,cg13698542
339731,cg19198148
339732,cg05646541
339733,cg19378216
339734,cg27109131
339735,cg09524658
339736,cg21083793
339737,cg02435083
339738,cg05222216
339739,cg07685947
339740,cg15906055
339741,cg18568634
339742,cg20626249
339743,cg21356293
339744,cg21229655
339745,cg00598009
339746,cg18945039
339747,cg12876517
339748,cg02738983
339749,cg27558876
339750,cg06663644
339751,cg25321212
339752,cg02100848
339753,cg00963555
339754,cg20315136
339755,cg06245338
339756,cg15167736
339757,cg13074908
339758,cg21394787
339759,cg06596221
339760,cg05160197
339761,cg19390271
339762,cg06475541
339763,cg01246266
339764,cg13237945
339765,cg27496846
339766,cg21374754
339767,cg02772928
339768,cg00326231
339769,cg24826020
339770,cg09019592
339771,cg05417517
339772,cg19528438
339773,cg07422795
339774,cg19743781
339775,cg19507256
339776,cg00773653
339777,cg21537915
339778,cg05220510
339779,cg26291519
339780,cg11871280
339781,cg10441522
339782,cg05717677
339783,cg08474603
339784,cg08484265
339785,cg11265561
339786,cg19849728
339787,cg13845692
339788,cg24289669
339789,cg07474312
339790,cg16713551
339791,cg18037834
339792,cg05770837
339793,cg11214507
339794,cg05937392
339795,cg20677157
339796,cg00584885
339797,cg05981500
339798,cg05992600
339799,cg03250870
339800,cg27230984
339801,cg21400896
339802,cg09731922
339803,cg24418712
339804,cg25602603
339805,cg01274028
339806,cg18445718
339807,cg14368852
339808,cg01974817
339809,cg26999725
339810,cg08582701
339811,cg27258593
339812,cg11464571
339813,cg03487935
339814,cg25570929
339815,cg14626483
339816,cg26065919
339817,cg27105577
339818,cg00511167
339819,cg23491309
339820,cg04084898
339821,cg27357316
339822,cg19044279
339823,cg22055397
339824,cg10091738
339825,cg24498305
339826,cg20826348
339827,cg17535283
339828,cg09234698
339829,cg17818061
339830,cg16013618
339831,cg23385208
339832,cg14283480
339833,cg22862441
339834,cg00724839
339835,cg21778174
339836,cg23406407
339837,cg01321962
339838,cg11704631
339839,cg21750233
339840,cg23856967
339841,cg08943696
339842,cg00618396
339843,cg26484247
339844,cg17971837
339845,cg17804886
339846,cg15289427
339847,cg05419581
339848,cg08204402
339849,cg27218437
339850,cg16177739
339851,cg00885901
339852,cg11607358
339853,cg22652275
339854,cg24918184
339855,cg23309836
339856,cg16391242
339857,cg14608424
339858,cg17832212
339859,cg04774043
339860,cg15827295
339861,cg19761758
339862,cg18958531
339863,cg26192857
339864,cg02598224
339865,cg13244799
339866,cg00791321
339867,cg26922546
339868,cg08980837
339869,cg23521444
339870,cg03316570
339871,cg12034938
339872,cg00310257
339873,cg07007050
339874,cg01428928
339875,cg24874555
339876,cg08938475
339877,cg09429735
339878,cg10305410
339879,cg16819028
339880,cg02879836
339881,cg10243676
339882,cg00653870
339883,cg23995605
339884,cg01627304
339885,cg05578291
339886,cg10551166
339887,cg16977858
339888,cg05993643
339889,cg08141615
339890,cg13766642
339891,cg08471713
339892,cg12353636
339893,cg03625292
339894,cg00509772
339895,cg08789933
339896,cg06100227
339897,cg00935430
339898,cg25976434
339899,cg21437766
339900,cg07593326
339901,cg21728825
339902,cg06256944
339903,cg13790945
339904,cg01744987
339905,cg07732037
339906,cg16168199
339907,cg02026246
339908,cg09612655
339909,cg23632393
339910,cg05010113
339911,cg13429424
339912,cg17738861
339913,cg05081953
339914,cg14705163
339915,cg22094071
339916,cg14804187
339917,cg15761814
339918,cg17749710
339919,cg05172122
339920,cg22315928
339921,cg19860320
339922,cg27561786
339923,cg13007843
339924,cg12018137
339925,cg07734514
339926,cg07991704
339927,cg01954585
339928,cg26513854
339929,cg12595293
339930,cg20600404
339931,cg09416366
339932,cg13182816
339933,cg06221259
339934,cg06990379
339935,cg22544231
339936,cg12311510
339937,cg21138501
339938,cg01161889
339939,cg22077361
339940,cg08686879
339941,cg12023170
339942,cg01119072
339943,cg03457472
339944,cg12132563
339945,cg14024083
339946,cg26221494
339947,cg20593100
339948,cg09414863
339949,cg03096488
339950,cg09460712
339951,cg17573720
339952,cg00072587
339953,cg16674047
339954,cg16412914
339955,cg09616857
339956,cg25461290
339957,cg04207713
339958,cg08762628
339959,cg17246606
339960,cg10779375
339961,cg18666748
339962,ch.4.187742505F
339963,cg05613718
339964,cg07207789
339965,cg00195796
339966,cg02544320
339967,cg18227216
339968,cg09976669
339969,cg22129122
339970,cg01930947
339971,cg13207733
339972,cg16559260
339973,cg24052338
339974,cg04914357
339975,cg19958866
339976,cg23652859
339977,cg04157150
339978,cg19938101
339979,cg24094538
339980,cg24669932
339981,cg01049141
339982,cg23052081
339983,cg14373380
339984,cg20300549
339985,cg14880894
339986,cg08398452
339987,cg12039660
339988,cg11872743
339989,cg03340878
339990,cg06751802
339991,cg23505644
339992,cg05146409
339993,cg09796376
339994,cg16547579
339995,cg00776166
339996,cg04945626
339997,cg09277365
339998,cg17144149
339999,cg10119679
340000,cg24577452
340001,cg19747992
340002,cg01095837
340003,cg12268575
340004,cg19506628
340005,cg01852715
340006,cg05946827
340007,cg00294109
340008,cg02205013
340009,cg06502392
340010,cg23417096
340011,cg02393699
340012,cg21121843
340013,cg15684116
340014,cg15030949
340015,cg00801068
340016,cg01216412
340017,cg07801607
340018,cg01367751
340019,cg08270804
340020,cg01092108
340021,cg16154810
340022,cg03734104
340023,cg11644052
340024,cg20568497
340025,cg08618113
340026,cg15971826
340027,cg17508434
340028,cg02090569
340029,cg03995061
340030,cg17709180
340031,cg07786254
340032,cg06764842
340033,ch.11.2015773F
340034,cg07440507
